logMmol dlogMmol logSFR dlogSFR
7.702283899292405 0.08760915981063991 -1.6821744821462612 0.04805936542038442
7.596528373074874 0.11182392026710106 -1.7827974014813481 0.05023926051642557
7.476072241758404 0.15157615709760722 -2.041986192283821 0.0688955742111507
7.8181897169356755 0.06846947879476015 -1.8546783662738417 0.047254263376857175
7.97143523017602 0.048413930270177825 -1.338513185285035 0.028548868463803955
7.768959620545029 0.07522989456737242 -1.41408507278269 0.02958807609424724
7.400751231167897 0.1768179918759871 -1.8319281227366342 0.06018235723692116
7.513627404774489 0.13454968034898762 -2.0390098713190694 0.08395893349821049
7.918417568914056 0.05198297527693492 -1.811666863792129 0.04799614767780423
7.936402131893309 0.05025589210828128 -1.3193282622521931 0.030266737422702885
7.556607311258741 0.12389112212962193 -1.276828412956763 0.031080927670959546
7.169091340182333 0.30798032204300463 -1.950753139391746 0.06947728144953859
7.099511050821849 0.36815814749570264 -2.7873593178457505 0.18059260099674643
7.524570207851 0.14246930964435067 -3.103589607692891 0.27639597465762883
7.402565953337316 0.1866777507310371 -3.047823300035541 0.26845862572843576
6.905353977784293 0.4099724350310609 -3.7911791605247807 0.5035716340826905
6.980659612458494 0.29753173090828755 -3.7847406856055983 0.43669742627801306
6.998649139985636 0.22997987869749054 -3.5284939224389666 0.36564825326825107
7.07509634203246 0.17791744170056076 -2.396913122907827 0.12249388529997429
5.8842216722874126 0.4708139698176314 -2.783496067741166 0.19791196160853572
6.87926925129445 0.35081870174976587 -3.9585713511412304 0.4718032884284238
6.765426111236029 0.4336857143670521 -20.0 -20.0
