halo_idx,track_id,logM,logR,compactness,DoR_matched,DoR_matched_flag
4228934,4228934,9.293218,0.7130788,8.223599,,0
4501,4501,10.456647,0.7232233,9.371812,,0
32379,32379,10.45008,0.47632974,9.735585,,0
158886,158886,10.712116,0.45010453,10.03696,,0
710037,710037,9.583875,0.259523,9.194591,,0
1360296,1360296,9.337299,0.40166155,8.734807,,0
1366414,1366414,9.411086,0.40688622,8.800756,,0
1850802,1850802,10.071549,0.57489634,9.209205,,0
4232109,4232109,9.790886,0.7422287,8.677543,,0
3227345,3227345,9.005993,0.49527395,8.263082,,0
12688,12688,10.988787,0.59260744,10.099875,,0
709768,709768,9.705485,0.3226117,9.221568,,0
1366928,1366928,10.511144,0.6391262,9.552454,,0
1857087,1857087,9.171326,0.6671074,8.170665,,0
7738254,7738254,9.566399,0.4296492,8.921925,,0
3705313,3705313,9.204326,0.2932673,8.764424,,0
1370198,1370198,9.361473,0.541455,8.549291,,0
1370308,1370308,9.984678,0.46455345,9.287848,,0
1864192,1864192,9.211548,0.39034596,8.626029,,0
1865262,1865262,9.593708,0.6116549,8.676226,,0
2390138,2390138,9.377316,0.44478297,8.710142,,0
3711577,3711577,9.552963,0.7319095,8.455099,,0
716789,716789,9.707152,0.2645071,9.310391,,0
2800082,2800082,9.650822,0.5722428,8.792458,,0
67896,67896,10.535037,0.47132182,9.828054,,0
238321,238321,10.2399025,0.44478297,9.572728,,0
1382005,1382005,10.093286,0.4459712,9.424329,,0
1382182,1382182,9.52793,0.4203092,8.897467,,0
12869,12869,10.797287,0.5194792,10.018068,,0
505103,505103,9.660655,0.44951645,8.986381,,0
2800747,2800747,9.123818,0.8347981,7.871621,,0
8548755,8548755,9.554148,0.42593727,8.915242,,0
242601,242601,10.852567,0.5866406,9.972606,,0
355177,355177,9.85636,0.61488384,8.934034,,0
513687,513687,9.596937,0.571799,8.739239,,0
513882,513882,9.04591,0.7689808,7.892439,,0
726676,726676,9.707984,0.38764006,9.126524,,0
1900466,1900466,10.358698,0.5390674,9.5500965,,0
5502589,5502589,10.211158,0.638365,9.253611,,0
108147,108147,10.2786255,0.6671074,9.277965,,0
357187,357187,10.633724,0.5274208,9.842593,,0
513753,513753,10.342051,0.51595855,9.568112,,0
1013992,1013992,9.173463,0.52643603,8.383809,,0
14102,14102,10.79403,0.4741111,10.082864,,0
35023,35023,10.71474,0.663527,9.719449,,0
109041,109041,10.077972,0.6075846,9.166595,,0
163840,163840,9.241728,0.5541257,8.41054,,0
357157,357157,9.871437,0.5695729,9.017077,,0
511730,511730,9.973108,0.5052221,9.215275,,0
732437,732437,10.072268,0.25077698,9.696102,,0
734546,734546,10.09737,0.4075349,9.486068,,0
1013932,1013932,9.346463,0.861127,8.054772,,0
1890299,1890299,9.007558,0.3710408,8.450996,,0
2418047,2418047,10.905409,0.57621706,10.041083,,0
3266437,3266437,9.876536,0.51240915,9.107923,,0
3753202,3753202,9.861055,0.58749807,8.979808,,0
4286489,4286489,9.2778425,0.75464636,8.145873,,0
70075,70075,10.561424,0.5184762,9.7837105,,0
70078,70078,9.988613,0.62206244,9.055519,,0
516174,516174,9.282845,0.58492064,8.405463,,0
732227,732227,9.265368,0.3032707,8.810462,,0
732339,732339,9.325441,0.3032707,8.870535,,0
1023494,1023494,9.562934,0.39703783,8.967377,,0
1403305,1403305,9.858714,0.46398464,9.162737,,0
1909866,1909866,9.663884,0.5219766,8.880919,,0
3263086,3263086,9.378204,0.66924155,8.374342,,0
3269276,3269276,9.788133,0.5892079,8.904321,,0
5512317,5512317,9.516467,0.5904859,8.630738,,0
10735500,10735500,9.768356,0.6591913,8.77957,,0
14098,14098,9.761804,0.58276105,8.887662,,0
70076,70076,9.220569,0.4177842,8.593892,,0
1023521,1023521,9.677457,0.4735547,8.967125,,0
361825,361825,10.04102,0.43271843,9.391943,,0
3275713,3275713,9.864544,0.5293837,9.070468,,0
110250,110250,9.046863,0.525449,8.258689,,0
1029638,1029638,9.504693,0.6092173,8.590867,,0
3754207,3754207,9.85695,0.7257229,8.768366,,0
4292240,4292240,9.53355,0.541455,8.721368,,0
704908,704908,9.234995,0.34413865,8.718787,,0
6149938,6149938,9.469489,0.5313378,8.6724825,,0
1359793,1359793,10.35944,0.4801853,9.639162,,0
1359954,1359954,9.6054325,0.40493432,8.998031,,0
6916002,6916002,9.62396,0.6555448,8.640642,,0
66792,66792,10.5100975,0.34787294,9.988288,,0
5452692,5452692,9.073611,0.5695729,8.219252,,0
1865418,1865418,9.005993,0.33350855,8.50573,,0
1372764,1372764,9.304402,0.3296481,8.80993,,0
4822313,4822313,9.076286,0.45303303,8.396737,,0
501850,501850,10.012322,0.3537818,9.481649,,0
1370828,1370828,9.276724,0.5062561,8.51734,,0
1373339,1373339,9.923475,0.53954595,9.114157,,0
3232584,3232584,9.083778,0.5582684,8.246376,,0
33528,33528,10.882466,0.6360732,9.928356,,0
238378,238378,9.506678,0.6275649,8.5653305,,0
350494,350494,10.366059,0.51595855,9.592121,,0
350580,350580,9.151598,0.32103243,8.67005,,0
716691,716691,9.300176,0.43758455,8.643799,,0
1000835,1000835,10.390193,0.6009918,9.488706,,0
1875507,1875507,9.994663,0.57621706,9.130338,,0
350701,350701,10.263178,0.40882936,9.649934,,0
717052,717052,9.929501,0.44239673,9.265905,,0
1000191,1000191,10.982477,0.75172186,9.854895,,0
1000937,1000937,9.09243,0.30737174,8.631372,,0
33552,33552,10.448875,0.3380962,9.941731,,0
350630,350630,9.628968,0.41841683,9.001343,,0
505019,505019,10.667819,0.50780255,9.906116,,0
716970,716970,9.624966,0.5775338,8.758665,,0
1000688,1000688,9.27165,0.36536366,8.723605,,0
160989,160989,9.992512,0.2530957,9.612868,,0
238403,238403,9.504029,0.5083168,8.741554,,0
1000664,1000664,10.16673,0.3916926,9.579191,,0
2803464,2803464,9.188826,0.32731527,8.697853,,0
3248942,3248942,9.647493,0.7909751,8.461031,,0
4259955,4259955,9.911689,0.58319384,9.036898,,0
1889077,1889077,9.707984,0.5709099,8.851619,,0
14101,14101,11.13759,0.89784986,9.790815,,0
1023528,1023528,9.743065,0.45710003,9.057415,,0
1024276,1024276,10.117882,0.5840581,9.241795,,0
109017,109017,10.30166,0.51087904,9.535341,,0
1023205,1023205,10.082904,0.571799,9.225205,,0
1023620,1023620,9.779767,0.41715068,9.154041,,0
6985784,6985784,9.179112,0.39303508,8.58956,,0
36040,36040,9.616848,0.5564321,8.7822,,0
732395,732395,10.397722,0.691376,9.360659,,0
734605,734605,9.34311,0.34638306,8.823536,,0
1403306,1403306,9.53355,0.509856,8.768766,,0
2418950,2418950,10.21942,0.6228528,9.285141,,0
521253,521253,10.100072,0.39504108,9.50751,,0
36544,36544,10.7824335,0.47577617,10.068769,,0
110251,110251,9.162668,0.5775338,8.296368,,0
165976,165976,9.669364,0.38354936,9.09404,,0
735569,735569,9.674328,0.3842338,9.097977,,0
735696,735696,10.289643,0.6188866,9.361314,,0
735807,735807,9.268806,0.5419309,8.45591,,0
739085,739085,9.791572,0.41076386,9.175426,,0
987217,987217,10.519938,0.631453,9.572759,,0
1416729,1416729,9.767633,0.7275881,8.676251,,0
1417038,1417038,10.314177,0.78340316,9.139071,,0
1915914,1915914,9.631947,0.4735547,8.921615,,0
1919670,1919670,11.121486,0.847221,9.850655,,0
2428586,2428586,9.027904,0.43758455,8.371527,,0
2428701,2428701,9.470924,0.5390674,8.662323,,0
3753525,3753525,10.222986,0.4920845,9.484859,,0
3760672,3760672,9.610139,0.509856,8.845355,,0
4876630,4876630,9.958432,0.61327237,9.038524,,0
6227912,6227912,9.552963,0.5113897,8.785879,,0
66356,66356,10.290946,0.35597706,9.756981,,0
235028,235028,9.792255,0.5357026,8.988702,,0
987160,987160,10.0139675,0.57797176,9.14701,,0
1362331,1362331,9.1455765,0.51797384,8.368616,,0
4223698,4223698,9.498685,0.33042297,9.003051,,0
10125049,10125049,9.005993,0.5513418,8.17898,,0
104283,104283,9.892029,0.6236417,8.956566,,0
987961,987961,9.794983,0.90450585,8.438224,,0
2382088,2382088,9.988177,0.4003455,9.387659,,0
1851360,1851360,9.357304,0.38011074,8.787138,,0
158168,158168,10.409768,0.5896343,9.525316,,0
710015,710015,9.3096285,0.59429735,8.418182,,0
498194,498194,9.7137575,0.39437345,9.122197,,0
708369,708369,10.418912,0.6236417,9.483449,,0
3222531,3222531,9.0117035,0.4599819,8.321731,,0
3234384,3234384,9.152345,0.7963039,7.9578886,,0
4243411,4243411,9.719457,0.5026262,8.965517,,0
13683928,13683928,9.462969,0.6360732,8.508859,,0
67344,67344,10.578315,0.47798634,9.861336,,0
105439,105439,10.678614,0.6156874,9.755083,,0
994808,994808,10.05244,0.38080063,9.481238,,0
238366,238366,10.272783,0.58878106,9.389612,,0
2801485,2801485,9.064116,0.47688264,8.348791,,0
4251039,4251039,10.554385,0.6360732,9.600275,,0
160966,160966,10.939457,0.7269673,9.849006,,0
350480,350480,9.865122,0.3828638,9.290826,,0
505197,505197,9.668455,0.5244597,8.881765,,0
716988,716988,9.3328905,0.5088305,8.569645,,0
717083,717083,9.621433,0.39703783,9.025877,,0
3714748,3714748,10.072268,0.54619104,9.252981,,0
4250587,4250587,9.408611,0.562372,8.565053,,0
717058,717058,9.063658,0.4707618,8.357515,,0
67910,67910,9.287243,0.40166155,8.684751,,0
1010505,1010505,9.239291,0.39968598,8.639762,,0
39661,39661,10.180933,0.30573598,9.722329,,0
107010,107010,10.711458,0.5844896,9.834723,,0
242657,242657,9.3239355,0.48779514,8.592243,,0
254477,254477,10.192515,0.70465815,9.135529,,0
255682,255682,10.857303,0.5614635,10.015107,,0
372903,372903,9.598008,0.6685313,8.595211,,0
375714,375714,10.719295,0.62206244,9.786201,,0
376053,376053,10.464281,0.55964065,9.62482,,0
513139,513139,9.698752,0.36536366,9.150707,,0
513759,513759,10.365329,0.24704109,9.994767,,0
534648,534648,10.17813,0.413969,9.557177,,0
1062622,1062622,9.660655,0.5726862,8.801626,,0
1900420,1900420,9.034804,0.84533274,7.766805,,0
2412909,2412909,9.646059,0.64516866,8.678306,,0
2863896,2863896,10.200068,0.438189,9.542785,,0
3320515,3320515,9.767633,0.4215662,9.135284,,0
3793913,3793913,9.114149,0.8190038,7.8856435,,0
4854505,4854505,10.305872,0.70137554,9.253809,,0
5576675,5576675,9.231277,0.49738732,8.485196,,0
240972,240972,9.269946,0.40623656,8.660591,,0
244068,244068,10.321517,0.31705898,9.845928,,0
2411601,2411601,9.787442,0.4807333,9.066342,,0
36023,36023,9.133277,0.45303303,8.453728,,0
36027,36027,10.566515,0.69540346,9.52341,,0
732194,732194,10.506943,0.32339916,10.021844,,0
734607,734607,10.1331215,0.30655462,9.673289,,0
1403114,1403114,9.066395,0.88118523,7.744617,,0
1904973,1904973,9.508654,0.48671615,8.77858,,0
1909543,1909543,10.047908,0.48671615,9.317834,,0
3749868,3749868,9.844396,0.571799,8.986697,,0
4285737,4285737,9.228782,0.39770138,8.63223,,0
4869519,4869519,9.712116,0.4899451,8.977199,,0
4875701,4875701,10.335835,0.5274208,9.544704,,0
1909059,1909059,9.516467,0.69070107,8.480415,,0
1403482,1403482,10.43602,0.5184762,9.658306,,0
1403567,1403567,9.3299265,0.49580327,8.586222,,0
1906154,1906154,9.150101,0.5892079,8.266289,,0
1907325,1907325,10.5637455,0.39836392,9.9662,,0
1907739,1907739,9.041117,0.38011074,8.470951,,0
1908580,1908580,9.263639,0.22094658,8.9322195,,0
2418489,2418489,9.656,0.49896562,8.907552,,0
109038,109038,9.358698,0.6329985,8.4092,,0
516101,516101,9.7860565,0.39034596,9.200538,,0
732405,732405,10.700108,0.5870696,9.819503,,0
2418533,2418533,9.758121,0.36536366,9.210075,,0
11300660,11300660,9.850419,0.8439112,8.584553,,0
1918655,1918655,10.245719,0.45361638,9.565294,,0
1813,1813,9.425645,0.58492064,8.548264,,0
14314,14314,10.936327,0.55366296,10.105833,,0
36136,36136,10.072268,0.7162745,8.997856,,0
36142,36142,10.696712,0.3617774,10.154045,,0
70516,70516,9.85221,0.45303303,9.172661,,0
110168,110168,9.29537,0.5428812,8.481049,,0
157935,157935,10.505886,0.24421793,10.139559,,0
166167,166167,10.807972,0.46341506,10.112849,,0
247144,247144,10.272783,0.53762853,9.46634,,0
362707,362707,10.813738,0.38764006,10.232278,,0
705790,705790,9.4518795,0.91024727,8.086509,,0
734748,734748,10.049424,0.29662746,9.604483,,0
735699,735699,9.716209,0.41332987,9.096214,,0
735965,735965,9.917366,0.4277972,9.27567,,0
738822,738822,10.10476,0.571799,9.247062,,0
739081,739081,9.52604,0.4271781,8.885273,,0
739149,739149,10.263178,0.60182136,9.360446,,0
739168,739168,9.869724,0.8088325,8.656475,,0
986654,986654,9.251339,0.39703783,8.655783,,0
1362266,1362266,11.024832,0.74877745,9.901666,,0
1411213,1411213,9.613248,0.60430074,8.706797,,0
1411248,1411248,9.801057,0.4196793,9.171537,,0
1412494,1412494,9.638817,0.5062561,8.879433,,0
1415148,1415148,9.963533,0.57046473,9.107837,,0
1849595,1849595,9.890395,0.2941098,9.44923,,0
1917412,1917412,9.355437,0.40818262,8.743163,,0
1920065,1920065,9.115775,0.44892758,8.442384,,0
3754480,3754480,9.1755905,0.649646,8.201121,,0
3761218,3761218,10.013146,0.4055859,9.404768,,0
7004829,7004829,9.076286,0.3114344,8.609135,,0
235537,235537,9.108408,0.5892079,8.224596,,0
3220506,3220506,9.657402,0.3032707,9.202496,,0
989425,989425,9.065029,0.40493432,8.457627,,0
499392,499392,10.557215,0.23322254,10.207381,,0
710386,710386,9.274476,0.65773636,8.287871,,0
1857582,1857582,9.989916,0.4894086,9.255803,,0
12431824,12431824,10.047149,0.47688264,9.331825,,0
990827,990827,10.375446,0.5424063,9.561837,,0
348402,348402,9.2543,0.5892079,8.370488,,0
348512,348512,9.458568,0.518978,8.6801,,0
713090,713090,10.904565,0.47632974,10.19007,,0
1864843,1864843,9.845607,0.5682318,8.993259,,0
2394168,2394168,9.419234,0.35231212,8.890766,,0
500342,500342,9.545181,0.59765744,8.648695,,0
1863892,1863892,9.03038,0.5840581,8.154293,,0
716973,716973,9.4884815,0.51696736,8.713031,,0
353755,353755,10.32953,0.64516866,9.361776,,0
354172,354172,10.704147,0.6748818,9.691825,,0
716735,716735,9.4548645,0.6811407,8.433153,,0
718218,718218,10.544335,0.35451478,10.012564,,0
718486,718486,10.45901,0.36249703,9.915264,,0
1000512,1000512,9.078504,0.38831812,8.496026,,0
1000573,1000573,9.43664,0.30900136,8.973138,,0
1382152,1382152,9.537257,0.30409402,9.081116,,0
2809440,2809440,9.420041,0.4114068,8.802931,,0
3247663,3247663,9.214145,0.4790872,8.495514,,0
4251574,4251574,9.151598,0.44359148,8.486211,,0
371501,371501,9.113334,0.8338276,7.862592,,0
534618,534618,9.980708,0.7000555,8.930625,,0
4335877,4335877,9.059057,0.53279763,8.259861,,0
549,549,10.787441,0.33885613,10.279157,,0
2073,2073,10.539955,0.36536366,9.99191,,0
4771,4771,9.759598,0.47188112,9.051776,,0
4823,4823,10.566515,0.48400688,9.840505,,0
4840,4840,9.171326,0.54994303,8.346411,,0
4856,4856,9.9485235,0.12490726,9.761163,,0
5017,5017,10.375446,0.35451478,9.843674,,0
5022,5022,10.957778,0.691376,9.920714,,0
5030,5030,10.874391,0.7053118,9.816423,,0
5032,5032,10.617667,0.62127066,9.685761,,0
5611,5611,10.671447,0.6092173,9.757621,,0
7731,7731,10.968119,0.795774,9.774458,,0
13283,13283,10.082203,0.5568919,9.246865,,0
13760,13760,11.121486,0.942432,9.707838,,0
15585,15585,10.476338,0.5433556,9.661305,,0
15613,15613,9.454121,0.512918,8.684744,,0
15722,15722,10.280851,0.5682318,9.428504,,0
33832,33832,10.900746,0.6196827,9.971222,,0
33865,33865,9.8821335,0.3319685,9.384181,,0
33883,33883,11.782434,1.3333548,9.782402,,0
33900,33900,9.391744,0.7973619,8.195701,,0
33984,33984,9.1755905,0.8889561,7.8421564,,0
34479,34479,10.117882,0.54571974,9.299302,,0
34780,34780,11.073271,0.7282081,9.980959,,0
35162,35162,10.624162,0.61728996,9.698227,,0
35180,35180,10.160916,0.2941098,9.719751,,0
38907,38907,11.356167,1.162157,9.612931,,0
39344,39344,9.328436,0.71818066,8.251165,,0
39755,39755,11.522389,1.2947826,9.580215,,0
39816,39816,9.707152,0.35157537,9.17979,,0
39956,39956,9.157537,0.8067694,7.9473834,,0
67970,67970,10.591542,0.47466686,9.879542,,0
68010,68010,10.171897,0.27825317,9.754518,,0
68370,68370,10.730791,0.6236417,9.795328,,0
69447,69447,10.24185,0.30573598,9.783246,,0
69448,69448,9.335345,0.51595855,8.561407,,0
69464,69464,10.168459,0.40100402,9.566953,,0
72848,72848,10.411744,0.40428174,9.805322,,0
72865,72865,10.843423,0.5568919,10.008085,,0
72878,72878,10.131246,0.3610566,9.589661,,0
72886,72886,9.880462,0.59176004,8.992822,,0
72893,72893,10.549628,0.45594192,9.865715,,0
106242,106242,10.772814,0.4845501,10.045989,,0
106245,106245,10.267778,0.29829782,9.820332,,0
106263,106263,10.003162,0.40493432,9.395761,,0
106274,106274,9.771237,0.4203092,9.140774,,0
106298,106298,10.669999,0.5390674,9.861398,,0
106330,106330,9.814908,0.41076386,9.198762,,0
106660,106660,9.759598,0.48291844,9.03522,,0
107609,107609,9.34407,0.44951645,8.669796,,0
107677,107677,9.505356,0.34861597,8.982431,,0
107930,107930,9.003898,0.68320715,7.979087,,0
108318,108318,9.424849,0.36962846,8.870406,,0
108339,108339,10.708814,0.57797176,9.841856,,0
113467,113467,10.566975,0.3448881,10.049643,,0
113848,113848,9.725879,0.30900136,9.262377,,0
113964,113964,10.332694,0.41524446,9.709827,,0
114900,114900,9.695346,0.34638306,9.175772,,0
114902,114902,9.687583,0.5083168,8.925108,,0
114911,114911,10.479722,0.36393273,9.933823,,0
114928,114928,9.471641,0.6920498,8.433566,,0
131872,131872,10.678614,0.47688264,9.963289,,0
161310,161310,10.48475,0.34638306,9.965176,,0
161311,161311,9.771237,0.20419206,9.46495,,0
161548,161548,9.55592,0.47299755,8.846423,,0
161574,161574,10.009014,0.2558619,9.625221,,0
162883,162883,9.657402,0.49896562,8.908954,,0
164356,164356,10.5747175,0.41841683,9.947092,,0
171616,171616,10.733932,0.53279763,9.934735,,0
171798,171798,9.693633,0.16181475,9.450911,,0
171866,171866,9.256654,0.5713547,8.399622,,0
172024,172024,10.999103,0.7740276,9.838061,,0
172165,172165,10.00735,0.46455345,9.31052,,0
173396,173396,10.645389,0.39902547,10.04685,,0
173631,173631,10.708814,0.44656408,10.038967,,0
173654,173654,9.794303,0.4790872,9.075672,,0
173671,173671,9.657402,0.31625992,9.183012,,0
239820,239820,10.658985,0.5088305,9.89574,,0
240888,240888,10.545302,0.4483379,9.872795,,0
241050,241050,9.695346,0.5381087,8.888183,,0
241266,241266,10.893439,0.6927226,9.854355,,0
242306,242306,9.868578,0.289881,9.433757,,0
242326,242326,9.029391,0.46341506,8.334269,,0
242337,242337,9.66891,0.4668213,8.968678,,0
242684,242684,10.7257185,0.4296492,10.081244,,0
242726,242726,9.077618,0.52047986,8.296898,,0
244366,244366,10.351211,0.42841542,9.708588,,0
253882,253882,10.282182,0.37244856,9.723509,,0
253950,253950,9.569265,0.30655462,9.109433,,0
255266,255266,10.468338,0.6649627,9.470894,,0
255361,255361,11.225414,0.7098594,10.160625,,0
352460,352460,9.373298,0.2617956,8.980604,,0
352676,352676,9.958432,0.40166155,9.35594,,0
353221,353221,10.321517,0.3849172,9.744142,,0
353303,353303,9.649398,0.5067722,8.889239,,0
353323,353323,10.347417,0.34413865,9.831209,,0
353622,353622,9.007558,0.6663937,8.007967,,0
354360,354360,9.917366,0.5659874,9.068385,,0
355182,355182,10.515821,0.4215662,9.883472,,0
355279,355279,9.466603,0.59765744,8.570117,,0
371156,371156,10.591108,0.7893636,9.407063,,0
372011,372011,10.143602,0.5476018,9.3222,,0
372226,372226,9.671627,0.5797194,8.802048,,0
372682,372682,10.3908825,0.37174526,9.833264,,0
373272,373272,9.542758,0.5083168,8.780283,,0
375208,375208,9.608576,0.62442917,8.671932,,0
505873,505873,10.131872,0.48400688,9.405862,,0
507285,507285,10.262715,0.571799,9.405017,,0
507635,507635,10.345125,0.23899399,9.986634,,0
509715,509715,10.194145,0.23322254,9.844312,,0
509718,509718,10.511666,0.4158808,9.887845,,0
510006,510006,9.217369,0.9011906,7.8655834,,0
510016,510016,9.949,0.44418764,9.282719,,0
510211,510211,10.684263,0.3288719,10.190955,,0
510246,510246,10.87212,0.6685313,9.869323,,0
510568,510568,9.3610115,0.7130788,8.291393,,0
512367,512367,9.837671,0.33580843,9.333959,,0
513375,513375,9.126203,0.49896562,8.377754,,0
513404,513404,11.069819,0.700716,10.018745,,0
513496,513496,9.378204,0.42093813,8.746798,,0
513693,513693,10.633724,0.5021051,9.880567,,0
533693,533693,11.174514,0.8159774,9.950548,,0
534356,534356,9.236227,0.40882936,8.622983,,0
534886,534886,10.489719,0.5174709,9.713513,,0
535410,535410,10.864775,0.7511345,9.738073,,0
535589,535589,10.131246,0.33042297,9.635612,,0
535860,535860,9.495987,0.50106114,8.744395,,0
536759,536759,9.676565,0.78720564,8.495757,,0
538829,538829,9.800386,0.59598064,8.906416,,0
538858,538858,9.723481,0.45883143,9.035234,,0
538913,538913,9.542758,0.64291257,8.578389,,0
539373,539373,10.062834,0.3617774,9.520167,,0
603319,603319,10.628969,0.23707868,10.273351,,0
609224,609224,9.060443,0.6886701,8.027438,,0
718098,718098,9.314793,0.39504108,8.722231,,0
718924,718924,10.502167,0.53666663,9.697166,,0
719359,719359,9.479441,0.57489634,8.617096,,0
719665,719665,9.646538,0.5390674,8.837936,,0
720521,720521,9.531685,0.3646488,8.984712,,0
726261,726261,10.752311,0.5103678,9.986759,,0
728547,728547,10.197924,0.54571974,9.379344,,0
728607,728607,10.5845375,0.3773401,10.018527,,0
755014,755014,10.163251,0.4622737,9.46984,,0
755629,755629,9.99723,0.3280943,9.505088,,0
755695,755695,10.589366,0.3957077,9.995805,,0
760423,760423,10.807444,0.5385883,9.999561,,0
760605,760605,9.939847,0.58792615,9.057958,,0
760662,760662,10.21634,0.39236438,9.627793,,0
760669,760669,10.1027565,0.31705898,9.627168,,0
763609,763609,9.847418,0.53231156,9.04895,,0
