subhalo_id,stellar_mass_current,stellar_halfmass_radius_kpc,compactness,DoR_choice
1699510,3.938302933849627,1.7833709716796875,0.21844657908775134,0.6273354858901573
1702998,4.154643497742654,2.216339111328125,0.10007944805642954,0.2956975034017087
1704377,11.62651867875625,4.67681884765625,0.060523871321320755,0.48008948165320137
1713882,2.346330507316452,1.50299072265625,0.10495473759091123,0.11038968551614826
1720040,3.8608917150125,2.353668212890625,0.029069758177405203,0.06890542726004369
1729256,4.66676006275,1.6689300537109375,0.33535826949094305,0.31442368711785057
1740341,7.960436349858355,3.513336181640625,0.08235731179473027,0.14883352165591734
1740703,3.21501497772988,1.7566680908203125,0.14014843163268859,0.3577254794397518
1752205,1.396000071137678,1.209259033203125,0.021106430018881434,0.26905747927201934
1753583,5.877558860534919,3.07464599609375,0.037504307260137204,0.2298974103540382
1756461,6.806349600767135,3.047943115234375,0.10690396635436294,0.25726640641219395
1763265,5.622707247450308,2.6092529296875,0.12517120241679525,0.16404682567412032
1777726,5.33354650353125,2.5787353515625,0.10990592509952957,0.1876135077109908
1788266,5.179143943605595,2.5787353515625,0.09714782051852511,0.14405332271664176
1807195,8.247722069660085,2.933502197265625,0.2152543909655633,0.18371221461289525
1809935,3.4238015276932856,2.08282470703125,0.056529500247618325,0.08501222740095203
1813139,5.40181956814375,2.8228759765625,0.05650237709800687,0.2568731376651136
1816225,15.554153952361958,5.218505859375,0.1155271300644074,0.45499405848424285
1816792,2.794276419772359,1.5888214111328125,0.14465674017299968,0.43684204303722307
1826560,3.03461512535,1.47247314453125,0.23003254405407947,0.12630773817886767
1835283,5.61517986416875,3.07464599609375,0.01767099226255142,0.4501845732420908
1839001,6.258153870725,3.2958984375,0.019485506252830187,0.2515026451004441
1843869,2.57415265540476,1.8711090087890625,0.002485663723796605,0.40832016848770164
1845543,8.007105635762855,3.040313720703125,0.17909795891789815,0.2088634216722076
1852695,3.497786232197541,1.4820098876953125,0.28751661219440466,0.6211763272600693
1864912,6.255504814485903,3.307342529296875,0.017043599391568076,0.39900755022134043
1867031,7.025342484099383,2.399444580078125,0.2765014156255242,0.19496572595219183
1869368,2.0167039543230203,1.4820098876953125,0.04836549807573687,0.22712559597813634
1871788,4.09667354967678,2.43377685546875,0.03301022269133613,0.16866052933031375
1875105,3.38763832233235,1.995086669921875,0.07995438676342514,0.2326056768102034
1876495,2.35167062979599,1.7185211181640625,0.018644185216606768,0.2005076537336005
1888663,3.0472500340038096,2.0294189453125,0.022850525049259107,0.45255134206251046
1898333,26.48076153748116,5.3253173828125,0.3334122259460941,0.33215141886105587
1902638,3.103103046407341,1.8634796142578125,0.08630922851874512,0.4701368340791105
1906592,1.05976630745625,0.946044921875,0.06134246981002407,0.266010466822181
1919656,17.31549493703642,5.42449951171875,0.1368953980457286,0.1569922787519499
1922533,9.368556912399072,3.231048583984375,0.20765746683059072,0.213414859156385
1927992,2.242493139463477,1.5201568603515625,0.07789851739538622,0.3467811697800773
1930719,3.164387733428157,1.5163421630859375,0.2290938757648422,0.2212939973073763
1930766,4.757673764475,2.613067626953125,0.05166868467093333,0.19486191956495416
1930950,17.847434870840516,6.0882568359375,0.07483635820422285,0.35252695830366787
1932216,3.837885549437488,2.254486083984375,0.054520680991805404,0.14074524284607826
1934565,11.003529481014994,4.63104248046875,0.04301386418298103,0.16695291808737864
1936157,5.304116673025419,2.437591552734375,0.14417166423401273,0.09052712367347988
1946318,4.58997501101112,2.712249755859375,0.01181580296715834,0.0948032291583674
1948311,26.804746047972003,5.7830810546875,0.28497277799573073,0.21759473856796974
1950115,8.09400888653181,3.070831298828125,0.17727973924982032,0.38427464264669026
1957348,7.45494187853125,3.223419189453125,0.1099690813856552,0.09415973568125306
1961508,2.7161908684429363,1.934051513671875,0.004258228755021909,0.2614034377533897
1962395,2.77788894731875,1.800537109375,0.06061176477583352,0.35051136638471775
1983319,3.897839254772407,1.651763916015625,0.26390196342922645,0.12316695928886856
1986105,18.38637987628317,5.83648681640625,0.1152689654214809,0.26865100926624913
1991595,10.364862900896696,3.582000732421875,0.18437505645479768,0.27076802698106506
1995524,6.429658755550918,3.040313720703125,0.08381032484402984,0.3059305558227358
1998775,2.507562871913251,1.461029052734375,0.15226355283258983,0.21582955150232477
2009639,2.5608322187908925,1.8253326416015625,0.0163680949504586,0.09312193058183078
2014494,19.972997504775,6.1187744140625,0.12044658475493164,0.21615039315436643
2014949,3.1682697809592355,1.8634796142578125,0.09533518589453183,0.2565286290797681
