soap_index,sgn,track_id,compactness,mass,r50_kpc,MgFe,lum_age_gyr,log_ssfr,DoR_choice
23237,34442,34442,10.031142234802246,70979919872.0,3.520965576171875,0.13543404532432682,9.122114181518555,,0.5871701525815973
23249,68591,68591,9.244952201843262,7984264704.0,2.742767333984375,0.0945349142135902,4.232601165771484,-10.124904749641637,0.255399716269203
23255,68902,68902,10.19516372680664,54816174080.0,2.3040771484375,0.14969678068979808,9.30127239227295,,0.3340715310046429
23276,162217,162217,9.899070739746094,39979888640.0,2.941131591796875,0.15920837764925602,9.30127239227295,,0.2150956590136246
23787,34979,34979,10.072441101074219,17452158976.0,1.2969970703125,0.3732713636614686,12.570900917053223,,0.1344958719771586
23804,107444,107444,8.008866310119629,1254251904.0,5.3253173828125,0.21878897336366201,9.525218963623047,,0.3150251543686482
24786,115381,115381,8.420147895812988,1766689408.0,3.559112548828125,0.10962259306235445,7.181239128112793,,0.1183322214044628
24846,41125,41125,9.452591896057129,18701529088.0,3.51715087890625,0.09223789500623816,2.791874647140503,-10.025840653234901,0.1162049644798558
24848,380819,380819,9.870017051696777,18916265984.0,1.8672943115234375,0.15068143617524102,9.79395580291748,,0.4033891282140107
24869,368166,368166,8.74820613861084,2427977984.0,2.658843994140625,0.1306353538696122,4.7551445960998535,-10.671632352634294,0.3187224874809727
25348,71384,71384,9.294713973999023,8072111104.0,2.559661865234375,0.11509100056010252,7.352931976318359,,0.2556744720889569
25934,1080,1080,9.816198348999023,372937392128.0,14.801025390625,0.2609165477883514,9.80888557434082,-11.33578868834552,0.1410104565757539
25980,24557,24557,9.510972023010254,7935461376.0,1.8157958984375,0.3302901060549237,12.541041374206543,,0.2932039322594473
26144,450952,450952,8.743383407592773,1115161728.0,1.59454345703125,0.13287204397739683,2.022989511489868,-9.33318961952694,0.18832694030974
26301,456418,456418,9.542266845703125,23894231040.0,3.60870361328125,0.09204622725162678,4.299785614013672,-10.399396852873593,0.2611910679562392
26316,315018,315018,10.114999771118164,125405667328.0,4.52423095703125,0.12986486002042216,9.331130981445312,-12.289406237408164,0.3964275722856327
26657,230447,230447,9.923619270324707,57314918400.0,3.60107421875,0.1877115743442738,8.733940124511719,,0.1665889453090732
26697,29125,29125,9.858685493469238,42244374528.0,3.246307373046875,0.15797503082415906,8.196466445922852,,0.6846774854043695
26780,1459,1459,9.196613311767578,5309829120.0,2.25067138671875,0.09256677262472504,6.472073078155518,-11.785118919206342,0.3396763761574535
26925,979716,979716,9.401287078857422,9565500416.0,2.43377685546875,0.10028391812767604,3.448786497116089,-9.950271057007706,0.2209922898101866
26935,10967,10967,9.258874893188477,17998757888.0,4.61578369140625,0.09599025089151877,3.5644922256469727,-9.821113535675266,0.2555091908147726
27053,2338469,2338469,8.904712677001953,5270786048.0,3.505706787109375,0.1123692289198425,1.7486541271209717,-9.668284285562052,0.1923235276018631
27619,163537,163537,9.20844841003418,11986157568.0,3.803253173828125,0.1171738446063697,2.489546060562134,-9.939098876391736,0.2807237186519766
27795,67351,67351,9.46514892578125,27095744512.0,4.41741943359375,0.09335026449718689,3.7287204265594482,-10.01541378327488,0.1818671040672235
28122,12889,12889,9.797881126403809,44899287040.0,3.711700439453125,0.08103048593023801,5.747977256774902,-10.372313255964038,0.1673377988442134
28481,70643,70643,10.003171920776367,57471090688.0,3.192901611328125,0.08952308442845872,6.7855987548828125,-10.523602205614981,0.1466249114822501
29525,168377,168377,9.803970336914062,29711616000.0,2.7923583984375,0.08175699747854945,4.829793930053711,-10.277570561788995,0.1556055391301277
29931,5560,5560,9.787840843200684,136337670144.0,7.904052734375,0.19598977102445778,9.928323745727539,-11.784800484258811,0.1748470174416299
30342,61329,61329,8.772887229919434,3059984128.0,2.986907958984375,0.09761060334520236,2.870256185531616,-9.63059896641887,0.1290158436922624
31115,26168,26168,9.752748489379883,28267030528.0,2.92205810546875,0.11139711708481465,2.022989511489868,-9.725195131905828,0.2831844337232632
31639,688537,688537,9.147032737731934,11439557632.0,4.05120849609375,0.11575083302455055,1.59562349319458,-9.851192492785934,0.1452578015068709
